,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,RAD_GLO
7289,2022-01-06,1700,29.8,74.0,1191.607
7290,2022-01-06,1800,29.4,70.0,1247.657
7291,2022-01-06,1900,27.6,78.0,717.867
7292,2022-01-06,2000,26.3,83.0,375.128
7293,2022-01-06,2100,26.8,82.0,209.542
7294,2022-01-06,2200,26.3,84.0,26.708
7295,2022-01-06,2300,26.1,87.0,-2.284
7296,2022-01-07,0000,25.7,91.0,-1.283
7297,2022-01-07,0100,24.8,92.0,-2.134
7298,2022-01-07,0200,24.8,93.0,-1.589
7299,2022-01-07,0300,24.6,94.0,-1.904
7300,2022-01-07,0400,24.7,95.0,-2.294
7301,2022-01-07,0500,24.6,95.0,-1.869
7302,2022-01-07,0600,24.4,96.0,-1.743
7303,2022-01-07,0700,24.3,96.0,-1.564
7304,2022-01-07,0800,24.2,97.0,-1.538
7305,2022-01-07,0900,23.9,97.0,-2.284
7306,2022-01-07,1000,24.4,97.0,62.643
7307,2022-01-07,1100,26.5,90.0,564.876
7308,2022-01-07,1200,29.8,80.0,1109.426
7309,2022-01-07,1300,29.9,74.0,1306.833
7310,2022-01-07,1400,30.0,73.0,1857.278
7311,2022-01-07,1500,30.1,81.0,2283.519
7312,2022-01-07,1600,31.7,77.0,2593.982
7313,2022-01-07,1700,25.9,91.0,473.89
7314,2022-01-07,1800,27.3,90.0,596.47
7315,2022-01-07,1900,27.2,83.0,704.284
7316,2022-01-07,2000,26.8,86.0,309.043
7317,2022-01-07,2100,26.7,87.0,170.424
7318,2022-01-07,2200,26.1,90.0,6.901
7319,2022-01-07,2300,25.8,90.0,-2.641
7320,2022-01-08,0000,25.3,91.0,-3.169
7321,2022-01-08,0100,25.0,91.0,-3.37
7322,2022-01-08,0200,25.0,92.0,-2.538
7323,2022-01-08,0300,24.9,93.0,-2.719
7324,2022-01-08,0400,24.2,93.0,-1.816
7325,2022-01-08,0500,24.1,95.0,-1.22
7326,2022-01-08,0600,24.0,95.0,-1.66
7327,2022-01-08,0700,23.8,97.0,-1.997
7328,2022-01-08,0800,23.6,98.0,-1.736
7329,2022-01-08,0900,23.6,98.0,-1.688
7330,2022-01-08,1000,24.6,98.0,93.927
7331,2022-01-08,1100,26.2,89.0,341.14
7332,2022-01-08,1200,29.7,74.0,796.629
7333,2022-01-08,1300,30.2,69.0,1580.811
7334,2022-01-08,1400,29.2,78.0,1470.767
7335,2022-01-08,1500,26.7,88.0,708.687
7336,2022-01-08,1600,27.1,91.0,1150.265
7337,2022-01-08,1700,29.2,79.0,1949.206
7338,2022-01-08,1800,28.4,77.0,1176.985
7339,2022-01-08,1900,27.4,82.0,374.409
7340,2022-01-08,2000,25.2,96.0,170.165
7341,2022-01-08,2100,24.9,96.0,118.302
7342,2022-01-08,2200,24.5,93.0,8.915
7343,2022-01-08,2300,24.7,95.0,2.647
7344,2022-01-09,0000,24.6,94.0,0.58
7345,2022-01-09,0100,24.7,96.0,-0.725
7346,2022-01-09,0200,24.9,95.0,-1.137
7347,2022-01-09,0300,25.0,96.0,-0.807
7348,2022-01-09,0400,24.9,95.0,-0.932
7349,2022-01-09,0500,25.0,94.0,-1.023
7350,2022-01-09,0600,25.1,93.0,-0.05
7351,2022-01-09,0700,25.1,93.0,0.837
7352,2022-01-09,0800,24.4,94.0,-1.918
7353,2022-01-09,0900,24.2,96.0,-1.323
7354,2022-01-09,1000,24.2,97.0,19.737
7355,2022-01-09,1100,24.6,92.0,186.058
7356,2022-01-09,1200,24.9,92.0,280.359
7357,2022-01-09,1300,25.2,92.0,577.165
7358,2022-01-09,1400,26.2,88.0,606.927
7359,2022-01-09,1500,26.6,86.0,655.984
7360,2022-01-09,1600,26.4,85.0,584.51
7361,2022-01-09,1700,25.6,94.0,353.995
7362,2022-01-09,1800,26.4,91.0,603.86
7363,2022-01-09,1900,27.2,87.0,713.325
7364,2022-01-09,2000,26.9,86.0,450.147
7365,2022-01-09,2100,26.3,88.0,257.65
7366,2022-01-09,2200,25.4,94.0,11.342
7367,2022-01-09,2300,25.1,96.0,-2.368
7368,2022-01-10,0000,24.7,97.0,-1.679
7369,2022-01-10,0100,24.6,97.0,-1.767
7370,2022-01-10,0200,24.4,98.0,-1.789
7371,2022-01-10,0300,24.3,98.0,-1.462
7372,2022-01-10,0400,24.2,98.0,-1.494
7373,2022-01-10,0500,24.1,98.0,-2.175
7374,2022-01-10,0600,24.0,98.0,-1.405
7375,2022-01-10,0700,23.7,98.0,-1.888
7376,2022-01-10,0800,23.6,98.0,-1.902
7377,2022-01-10,0900,23.9,98.0,-1.437
7378,2022-01-10,1000,24.2,98.0,44.002
7379,2022-01-10,1100,25.5,94.0,429.831
7380,2022-01-10,1200,26.5,85.0,469.337
7381,2022-01-10,1300,27.1,81.0,1094.171
7382,2022-01-10,1400,28.8,75.0,1777.507
7383,2022-01-10,1500,29.3,74.0,1889.885
7384,2022-01-10,1600,29.4,71.0,2168.396
7385,2022-01-10,1700,30.8,65.0,2347.395
7386,2022-01-10,1800,30.9,62.0,1958.731
7387,2022-01-10,1900,31.9,61.0,1696.549
7388,2022-01-10,2000,31.2,63.0,1054.552
7389,2022-01-10,2100,29.9,67.0,423.941
7390,2022-01-10,2200,28.6,74.0,16.32
7391,2022-01-10,2300,23.7,96.0,4.266
7392,2022-01-11,0000,23.7,98.0,1.023
7393,2022-01-11,0100,23.4,97.0,-0.082
7394,2022-01-11,0200,23.5,98.0,0.224
7395,2022-01-11,0300,23.5,98.0,-0.444
7396,2022-01-11,0400,23.3,98.0,0.035
7397,2022-01-11,0500,23.1,98.0,-0.245
7398,2022-01-11,0600,23.0,98.0,-0.332
7399,2022-01-11,0700,23.1,98.0,-0.086
7400,2022-01-11,0800,23.1,98.0,-0.437
7401,2022-01-11,0900,23.2,98.0,-1.049
7402,2022-01-11,1000,23.1,98.0,21.212
7403,2022-01-11,1100,23.6,97.0,147.098
7404,2022-01-11,1200,25.6,91.0,686.488
7405,2022-01-11,1300,26.6,80.0,979.408
7406,2022-01-11,1400,27.4,76.0,1172.228
7407,2022-01-11,1500,30.4,72.0,2872.572
7408,2022-01-11,1600,30.5,63.0,2903.434
7409,2022-01-11,1700,30.4,64.0,2484.019
7410,2022-01-11,1800,30.0,66.0,936.273
7411,2022-01-11,1900,29.6,68.0,583.349
7412,2022-01-11,2000,29.8,66.0,1126.003
7413,2022-01-11,2100,27.6,73.0,301.673
7414,2022-01-11,2200,26.7,79.0,19.295
7415,2022-01-11,2300,26.4,81.0,-2.511
7416,2022-01-12,0000,25.7,85.0,-3.43
7417,2022-01-12,0100,25.6,87.0,-1.988
7418,2022-01-12,0200,25.7,87.0,-0.741
7419,2022-01-12,0300,25.1,89.0,-3.584
7420,2022-01-12,0400,25.0,91.0,-1.647
7421,2022-01-12,0500,25.1,91.0,-1.089
7422,2022-01-12,0600,25.2,91.0,-0.817
7423,2022-01-12,0700,25.2,93.0,-2.19
7424,2022-01-12,0800,24.8,95.0,-1.795
7425,2022-01-12,0900,24.7,97.0,-0.857
7426,2022-01-12,1000,24.9,97.0,27.294
7427,2022-01-12,1100,25.6,95.0,264.461
7428,2022-01-12,1200,28.0,88.0,616.03
7429,2022-01-12,1300,29.1,74.0,1113.06
7430,2022-01-12,1400,25.4,85.0,999.542
7431,2022-01-12,1500,24.9,91.0,470.832
7432,2022-01-12,1600,29.2,76.0,2255.569
7433,2022-01-12,1700,29.4,74.0,2896.005
7434,2022-01-12,1800,29.3,74.0,2253.768
7435,2022-01-12,1900,23.5,93.0,749.128
7436,2022-01-12,2000,23.3,96.0,29.444
7437,2022-01-12,2100,23.1,96.0,7.988
7438,2022-01-12,2200,23.2,97.0,0.929
7439,2022-01-12,2300,23.0,97.0,-1.064
7440,2022-01-13,0000,23.4,98.0,-0.669
7441,2022-01-13,0100,23.6,97.0,-1.009
7442,2022-01-13,0200,23.3,97.0,-0.638
7443,2022-01-13,0300,23.4,98.0,-0.768
7444,2022-01-13,0400,23.0,98.0,-0.807
7445,2022-01-13,0500,22.8,98.0,-1.827
7446,2022-01-13,0600,22.7,98.0,-2.061
7447,2022-01-13,0700,22.4,98.0,-2.335
7448,2022-01-13,0800,22.6,98.0,-2.588
7449,2022-01-13,0900,22.4,98.0,-2.133
7450,2022-01-13,1000,22.8,99.0,43.157
7451,2022-01-13,1100,23.8,99.0,344.393
7452,2022-01-13,1200,25.2,94.0,735.72
7453,2022-01-13,1300,26.8,86.0,1169.675
7454,2022-01-13,1400,28.8,81.0,1803.127
7455,2022-01-13,1500,30.7,70.0,3401.637
7456,2022-01-13,1600,31.9,65.0,2941.919
7457,2022-01-13,1700,30.9,65.0,2883.909
7458,2022-01-13,1800,30.8,65.0,2798.006
7459,2022-01-13,1900,29.3,66.0,1565.514
7460,2022-01-13,2000,27.6,82.0,506.862
7461,2022-01-13,2100,25.6,90.0,235.8
7462,2022-01-13,2200,25.4,92.0,60.259
7463,2022-01-13,2300,25.5,93.0,-1.049
7464,2022-01-14,0000,25.6,94.0,-2.079
7465,2022-01-14,0100,23.5,89.0,-0.261
7466,2022-01-14,0200,23.0,94.0,-1.671
7467,2022-01-14,0300,22.9,97.0,-1.175
7468,2022-01-14,0400,23.2,97.0,-0.951
7469,2022-01-14,0500,23.4,97.0,-1.341
7470,2022-01-14,0600,23.4,96.0,-1.629
7471,2022-01-14,0700,23.2,97.0,-1.55
7472,2022-01-14,0800,23.4,97.0,-1.154
7473,2022-01-14,0900,23.2,97.0,-1.935
7474,2022-01-14,1000,23.7,97.0,69.734
7475,2022-01-14,1100,,,
7476,2022-01-14,1200,27.5,89.0,596.075
7477,2022-01-14,1300,29.9,77.0,1539.056
7478,2022-01-14,1400,31.5,65.0,2539.264
7479,2022-01-14,1500,31.9,64.0,3031.509
7480,2022-01-14,1600,33.6,62.0,3434.754
7481,2022-01-14,1700,33.3,59.0,3457.858
7482,2022-01-14,1800,32.2,62.0,2508.258
7483,2022-01-14,1900,30.2,64.0,1342.775
7484,2022-01-14,2000,26.4,83.0,1154.281
7485,2022-01-14,2100,26.2,86.0,385.777
7486,2022-01-14,2200,22.8,91.0,47.438
7487,2022-01-14,2300,23.4,96.0,0.058
7488,2022-01-15,0000,23.3,97.0,-1.683
7489,2022-01-15,0100,23.1,97.0,-1.121
7490,2022-01-15,0200,23.4,97.0,-1.096
7491,2022-01-15,0300,23.2,97.0,-1.193
7492,2022-01-15,0400,23.4,98.0,-1.34
7493,2022-01-15,0500,23.4,98.0,-1.771
7494,2022-01-15,0600,23.6,97.0,-1.056
7495,2022-01-15,0700,23.4,97.0,-0.702
7496,2022-01-15,0800,23.3,97.0,-1.436
7497,2022-01-15,0900,23.0,98.0,-2.063
7498,2022-01-15,1000,23.2,98.0,76.071
7499,2022-01-15,1100,24.6,92.0,438.564
7500,2022-01-15,1200,27.7,82.0,854.732
7501,2022-01-15,1300,29.7,79.0,1890.106
7502,2022-01-15,1400,30.2,75.0,2420.856
7503,2022-01-15,1500,30.1,73.0,2808.891
7504,2022-01-15,1600,32.4,57.0,2758.318
7505,2022-01-15,1700,32.3,63.0,1509.509
7506,2022-01-15,1800,25.4,87.0,837.935
7507,2022-01-15,1900,26.3,91.0,300.086
7508,2022-01-15,2000,29.3,77.0,797.936
7509,2022-01-15,2100,23.1,97.0,209.344
7510,2022-01-15,2200,23.2,97.0,5.226
7511,2022-01-15,2300,22.9,96.0,0.113
7512,2022-01-16,0000,22.5,97.0,0.029
7513,2022-01-16,0100,22.5,97.0,-0.432
7514,2022-01-16,0200,22.8,98.0,-1.434
7515,2022-01-16,0300,22.8,98.0,-1.638
7516,2022-01-16,0400,22.6,98.0,-1.669
7517,2022-01-16,0500,22.6,96.0,-0.738
7518,2022-01-16,0600,22.3,97.0,-1.879
7519,2022-01-16,0700,22.4,96.0,-1.823
7520,2022-01-16,0800,22.3,96.0,-1.858
7521,2022-01-16,0900,22.4,97.0,-2.157
7522,2022-01-16,1000,23.0,96.0,80.495
7523,2022-01-16,1100,24.7,89.0,521.172
7524,2022-01-16,1200,28.2,79.0,736.778
7525,2022-01-16,1300,30.3,72.0,2054.755
7526,2022-01-16,1400,31.9,67.0,2785.6
7527,2022-01-16,1500,31.5,65.0,2818.934
7528,2022-01-16,1600,27.2,87.0,1418.34
7529,2022-01-16,1700,28.3,87.0,815.061
7530,2022-01-16,1800,27.0,85.0,568.44
7531,2022-01-16,1900,26.2,88.0,469.344
7532,2022-01-16,2000,26.1,84.0,229.767
7533,2022-01-16,2100,26.3,86.0,176.589
7534,2022-01-16,2200,25.0,92.0,16.48
7535,2022-01-16,2300,25.3,91.0,-2.247
7536,2022-01-17,0000,24.8,95.0,-2.862
7537,2022-01-17,0100,24.5,96.0,-1.547
7538,2022-01-17,0200,24.2,97.0,-1.472
7539,2022-01-17,0300,24.0,96.0,-1.79
7540,2022-01-17,0400,23.8,97.0,-1.736
7541,2022-01-17,0500,23.7,97.0,-2.107
7542,2022-01-17,0600,23.6,94.0,-1.533
7543,2022-01-17,0700,23.4,90.0,-1.949
7544,2022-01-17,0800,23.3,90.0,-2.189
7545,2022-01-17,0900,23.3,90.0,-2.141
7546,2022-01-17,1000,23.9,91.0,84.905
7547,2022-01-17,1100,25.5,94.0,541.17
7548,2022-01-17,1200,28.1,82.0,899.854
7549,2022-01-17,1300,28.9,77.0,756.534
7550,2022-01-17,1400,31.5,70.0,2175.047
7551,2022-01-17,1500,31.6,71.0,2608.891
7552,2022-01-17,1600,32.2,63.0,3214.219
7553,2022-01-17,1700,28.3,88.0,1462.031
7554,2022-01-17,1800,25.3,94.0,541.497
7555,2022-01-17,1900,28.2,86.0,1234.744
7556,2022-01-17,2000,29.4,79.0,1342.897
7557,2022-01-17,2100,27.1,84.0,178.093
7558,2022-01-17,2200,25.6,92.0,14.45
7559,2022-01-17,2300,25.3,94.0,-0.899
7560,2022-01-18,0000,25.4,94.0,-1.367
7561,2022-01-18,0100,25.2,95.0,-1.093
7562,2022-01-18,0200,25.2,94.0,-1.791
7563,2022-01-18,0300,25.0,95.0,-2.108
7564,2022-01-18,0400,24.7,96.0,-1.653
7565,2022-01-18,0500,24.6,96.0,-2.673
7566,2022-01-18,0600,24.4,97.0,-2.356
7567,2022-01-18,0700,24.3,97.0,-1.75
7568,2022-01-18,0800,24.3,98.0,-0.961
7569,2022-01-18,0900,24.3,98.0,-1.611
7570,2022-01-18,1000,24.7,98.0,63.924
7571,2022-01-18,1100,25.7,92.0,294.942
7572,2022-01-18,1200,27.9,81.0,635.912
7573,2022-01-18,1300,28.7,81.0,1251.229
7574,2022-01-18,1400,28.3,80.0,1151.568
7575,2022-01-18,1500,28.4,82.0,1340.331
7576,2022-01-18,1600,26.5,86.0,392.911
7577,2022-01-18,1700,24.9,97.0,257.993
7578,2022-01-18,1800,27.0,86.0,1002.032
7579,2022-01-18,1900,24.7,90.0,1290.386
7580,2022-01-18,2000,22.9,96.0,192.839
7581,2022-01-18,2100,23.2,98.0,65.367
7582,2022-01-18,2200,23.2,98.0,10.63
7583,2022-01-18,2300,23.0,96.0,-0.247
7584,2022-01-19,0000,23.0,93.0,-0.419
7585,2022-01-19,0100,23.1,97.0,-1.259
7586,2022-01-19,0200,23.0,98.0,-1.343
7587,2022-01-19,0300,23.1,98.0,-0.86
7588,2022-01-19,0400,23.0,98.0,-0.884
7589,2022-01-19,0500,22.7,98.0,-1.415
7590,2022-01-19,0600,22.8,95.0,-1.254
7591,2022-01-19,0700,22.7,96.0,-1.449
7592,2022-01-19,0800,22.7,97.0,-1.213
7593,2022-01-19,0900,22.7,98.0,-1.199
7594,2022-01-19,1000,23.1,98.0,27.403
7595,2022-01-19,1100,23.8,96.0,323.426
7596,2022-01-19,1200,26.9,86.0,927.086
7597,2022-01-19,1300,28.0,80.0,1224.869
7598,2022-01-19,1400,30.8,72.0,1875.202
7599,2022-01-19,1500,31.0,71.0,2510.344
7600,2022-01-19,1600,30.9,69.0,1767.939
7601,2022-01-19,1700,31.5,66.0,2003.57
7602,2022-01-19,1800,32.0,65.0,2189.288
7603,2022-01-19,1900,26.2,86.0,726.164
7604,2022-01-19,2000,23.9,88.0,312.281
7605,2022-01-19,2100,24.6,86.0,323.885
7606,2022-01-19,2200,24.2,95.0,29.942
7607,2022-01-19,2300,22.6,94.0,1.432
7608,2022-01-20,0000,23.6,96.0,0.553
7609,2022-01-20,0100,23.7,97.0,-0.999
7610,2022-01-20,0200,23.5,98.0,-1.022
7611,2022-01-20,0300,23.7,98.0,-1.629
7612,2022-01-20,0400,23.8,98.0,-1.681
7613,2022-01-20,0500,23.5,98.0,-2.282
7614,2022-01-20,0600,23.5,98.0,-2.311
7615,2022-01-20,0700,23.4,98.0,-1.876
7616,2022-01-20,0800,23.3,98.0,-2.36
7617,2022-01-20,0900,23.2,99.0,-2.428
7618,2022-01-20,1000,23.5,98.0,40.813
7619,2022-01-20,1100,24.5,96.0,402.665
7620,2022-01-20,1200,28.4,83.0,1005.949
7621,2022-01-20,1300,29.6,75.0,1529.602
7622,2022-01-20,1400,30.5,72.0,1953.518
7623,2022-01-20,1500,30.4,70.0,1930.126
7624,2022-01-20,1600,32.0,61.0,2656.503
7625,2022-01-20,1700,31.5,69.0,1683.141
7626,2022-01-20,1800,31.8,65.0,1950.922
7627,2022-01-20,1900,25.2,93.0,672.016
7628,2022-01-20,2000,26.8,93.0,421.759
7629,2022-01-20,2100,27.8,85.0,269.687
7630,2022-01-20,2200,26.1,93.0,25.396
7631,2022-01-20,2300,,,
7632,2022-01-21,0000,,,
7633,2022-01-21,0100,,,
7634,2022-01-21,0200,,,
7635,2022-01-21,0300,,,
7636,2022-01-21,0400,,,
7637,2022-01-21,0500,,,
7638,2022-01-21,0600,,,
7639,2022-01-21,0700,,,
7640,2022-01-21,0800,,,
7641,2022-01-21,0900,,,
7642,2022-01-21,1000,,,
7643,2022-01-21,1100,,,
7644,2022-01-21,1200,,,
7645,2022-01-21,1300,,,
7646,2022-01-21,1400,32.1,64.0,818.718
7647,2022-01-21,1500,33.5,66.0,2930.811
7648,2022-01-21,1600,30.6,69.0,1880.243
7649,2022-01-21,1700,32.6,65.0,745.242
7650,2022-01-21,1800,32.4,68.0,2639.193
7651,2022-01-21,1900,30.6,72.0,1382.327
7652,2022-01-21,2000,27.1,90.0,777.12
7653,2022-01-21,2100,27.0,86.0,305.093
7654,2022-01-21,2200,25.6,87.0,67.263
7655,2022-01-21,2300,24.7,91.0,-2.746
7656,2022-01-22,0000,24.9,91.0,-1.295
7657,2022-01-22,0100,24.8,93.0,-3.423
7658,2022-01-22,0200,24.4,93.0,-3.465
7659,2022-01-22,0300,24.5,88.0,-3.224
7660,2022-01-22,0400,24.1,94.0,-2.633
7661,2022-01-22,0500,23.9,95.0,-2.896
7662,2022-01-22,0600,23.7,96.0,-2.451
7663,2022-01-22,0700,23.5,97.0,-1.955
7664,2022-01-22,0800,23.5,97.0,-2.144
7665,2022-01-22,0900,23.5,98.0,-1.546
7666,2022-01-22,1000,24.1,98.0,79.897
7667,2022-01-22,1100,27.3,89.0,580.115
7668,2022-01-22,1200,30.0,77.0,1172.667
7669,2022-01-22,1300,31.2,69.0,1602.886
7670,2022-01-22,1400,31.1,70.0,1620.164
7671,2022-01-22,1500,32.9,69.0,2321.389
7672,2022-01-22,1600,31.6,64.0,2562.67
7673,2022-01-22,1700,33.2,57.0,2537.533
7674,2022-01-22,1800,33.3,67.0,2234.337
7675,2022-01-22,1900,31.4,66.0,1965.987
7676,2022-01-22,2000,31.1,70.0,959.519
7677,2022-01-22,2100,29.3,67.0,498.483
7678,2022-01-22,2200,27.6,83.0,46.91
7679,2022-01-22,2300,26.4,81.0,-3.069
7680,2022-01-23,0000,25.6,84.0,-2.758
7681,2022-01-23,0100,25.9,86.0,-2.064
7682,2022-01-23,0200,26.0,87.0,-1.661
7683,2022-01-23,0300,25.6,89.0,-3.552
7684,2022-01-23,0400,25.7,89.0,-2.849
7685,2022-01-23,0500,25.4,91.0,-3.481
7686,2022-01-23,0600,24.7,94.0,-3.552
7687,2022-01-23,0700,24.3,96.0,-2.683
7688,2022-01-23,0800,24.2,97.0,-1.906
7689,2022-01-23,0900,24.0,89.0,-1.724
7690,2022-01-23,1000,24.4,88.0,56.17
7691,2022-01-23,1100,27.1,85.0,517.219
7692,2022-01-23,1200,29.1,79.0,931.365
7693,2022-01-23,1300,31.1,69.0,1535.502
7694,2022-01-23,1400,31.1,65.0,1859.52
7695,2022-01-23,1500,32.8,62.0,1783.333
7696,2022-01-23,1600,34.2,64.0,3402.387
7697,2022-01-23,1700,27.2,83.0,494.895
7698,2022-01-23,1800,28.0,76.0,839.817
7699,2022-01-23,1900,28.4,79.0,847.759
7700,2022-01-23,2000,27.8,75.0,614.003
7701,2022-01-23,2100,27.1,79.0,188.873
7702,2022-01-23,2200,26.1,83.0,7.599
7703,2022-01-23,2300,25.2,83.0,-0.069
7704,2022-01-24,0000,24.3,88.0,-2.216
7705,2022-01-24,0100,23.6,91.0,-2.636
7706,2022-01-24,0200,23.4,85.0,-0.99
7707,2022-01-24,0300,23.4,96.0,-0.002
7708,2022-01-24,0400,23.2,96.0,-1.088
7709,2022-01-24,0500,23.5,95.0,-0.052
7710,2022-01-24,0600,23.4,96.0,-1.411
7711,2022-01-24,0700,23.2,96.0,-1.006
7712,2022-01-24,0800,23.3,95.0,-1.457
7713,2022-01-24,0900,23.2,96.0,-1.487
7714,2022-01-24,1000,23.2,96.0,24.141
7715,2022-01-24,1100,24.9,87.0,495.942
7716,2022-01-24,1200,25.6,83.0,601.111
7717,2022-01-24,1300,26.9,79.0,826.764
7718,2022-01-24,1400,28.9,74.0,1393.249
7719,2022-01-24,1500,31.2,65.0,2879.59
7720,2022-01-24,1600,31.8,63.0,3089.029
7721,2022-01-24,1700,32.7,57.0,2906.826
7722,2022-01-24,1800,31.1,59.0,1994.467
7723,2022-01-24,1900,31.3,68.0,1509.727
7724,2022-01-24,2000,24.9,95.0,918.32
7725,2022-01-24,2100,24.6,96.0,68.665
7726,2022-01-24,2200,24.7,95.0,10.545
7727,2022-01-24,2300,24.4,93.0,0.03
7728,2022-01-25,0000,24.3,89.0,0.782
7729,2022-01-25,0100,24.3,89.0,0.084
7730,2022-01-25,0200,24.4,96.0,-0.047
7731,2022-01-25,0300,24.3,97.0,-0.516
7732,2022-01-25,0400,24.3,97.0,-0.863
7733,2022-01-25,0500,24.4,97.0,-1.339
7734,2022-01-25,0600,24.2,97.0,-1.348
7735,2022-01-25,0700,23.9,85.0,-0.832
7736,2022-01-25,0800,23.9,97.0,-0.854
7737,2022-01-25,0900,23.8,97.0,-1.001
7738,2022-01-25,1000,24.1,98.0,37.244
7739,2022-01-25,1100,24.7,95.0,283.007
7740,2022-01-25,1200,27.4,87.0,844.206
7741,2022-01-25,1300,29.3,80.0,1245.032
7742,2022-01-25,1400,30.4,69.0,2102.111
7743,2022-01-25,1500,32.4,62.0,3029.884
7744,2022-01-25,1600,33.1,61.0,2099.394
7745,2022-01-25,1700,33.4,55.0,2271.54
7746,2022-01-25,1800,32.5,70.0,1864.0
7747,2022-01-25,1900,29.1,83.0,505.936
7748,2022-01-25,2000,24.5,97.0,215.43
7749,2022-01-25,2100,25.1,94.0,264.665
7750,2022-01-25,2200,24.0,97.0,15.452
7751,2022-01-25,2300,24.1,98.0,-1.13
7752,2022-01-26,0000,24.0,97.0,-0.184
7753,2022-01-26,0100,24.0,86.0,-0.605
7754,2022-01-26,0200,23.8,85.0,-1.202
7755,2022-01-26,0300,23.8,85.0,-0.837
7756,2022-01-26,0400,23.5,84.0,-0.591
7757,2022-01-26,0500,23.5,98.0,-0.828
7758,2022-01-26,0600,23.5,98.0,-1.214
7759,2022-01-26,0700,23.6,98.0,-1.261
7760,2022-01-26,0800,23.5,98.0,-0.73
7761,2022-01-26,0900,23.5,98.0,-1.094
7762,2022-01-26,1000,23.9,98.0,74.753
7763,2022-01-26,1100,25.2,95.0,407.451
7764,2022-01-26,1200,28.0,87.0,697.952
7765,2022-01-26,1300,28.2,83.0,1077.346
7766,2022-01-26,1400,30.7,73.0,1801.473
7767,2022-01-26,1500,31.1,67.0,2993.23
7768,2022-01-26,1600,32.3,56.0,3523.857
7769,2022-01-26,1700,32.9,62.0,3465.329
7770,2022-01-26,1800,27.1,93.0,876.669
7771,2022-01-26,1900,26.9,87.0,596.137
7772,2022-01-26,2000,27.2,80.0,1047.739
7773,2022-01-26,2100,26.2,84.0,466.102
7774,2022-01-26,2200,25.8,89.0,17.211
7775,2022-01-26,2300,25.2,91.0,-1.412
7776,2022-01-27,0000,24.9,93.0,-2.809
7777,2022-01-27,0100,24.8,92.0,-1.723
7778,2022-01-27,0200,24.5,92.0,-0.797
7779,2022-01-27,0300,23.6,95.0,-0.168
7780,2022-01-27,0400,23.2,96.0,0.621
7781,2022-01-27,0500,23.6,95.0,-0.188
7782,2022-01-27,0600,23.7,95.0,0.38
7783,2022-01-27,0700,23.9,97.0,-0.596
7784,2022-01-27,0800,23.9,98.0,-0.785
7785,2022-01-27,0900,23.7,98.0,-1.128
7786,2022-01-27,1000,24.1,98.0,22.675
7787,2022-01-27,1100,24.5,94.0,237.345
7788,2022-01-27,1200,25.5,92.0,591.864
7789,2022-01-27,1300,28.3,77.0,1338.055
7790,2022-01-27,1400,29.2,73.0,2750.11
7791,2022-01-27,1500,28.9,73.0,2475.895
7792,2022-01-27,1600,29.1,72.0,1627.25
7793,2022-01-27,1700,29.0,77.0,1133.308
7794,2022-01-27,1800,27.9,75.0,859.22
7795,2022-01-27,1900,26.6,84.0,319.452
7796,2022-01-27,2000,27.1,82.0,571.946
7797,2022-01-27,2100,26.4,84.0,206.27
7798,2022-01-27,2200,25.8,90.0,21.637
7799,2022-01-27,2300,24.4,88.0,-0.321
7800,2022-01-28,0000,23.7,93.0,-1.323
7801,2022-01-28,0100,23.4,96.0,-0.112
7802,2022-01-28,0200,23.3,97.0,-0.046
7803,2022-01-28,0300,23.2,98.0,-0.481
7804,2022-01-28,0400,23.2,98.0,-0.418
7805,2022-01-28,0500,23.2,98.0,-0.889
7806,2022-01-28,0600,23.2,98.0,-0.969
7807,2022-01-28,0700,23.0,98.0,-0.613
7808,2022-01-28,0800,23.0,98.0,-1.041
7809,2022-01-28,0900,22.9,98.0,-0.669
7810,2022-01-28,1000,23.1,97.0,24.365
7811,2022-01-28,1100,23.9,96.0,186.401
7812,2022-01-28,1200,25.2,93.0,441.256
7813,2022-01-28,1300,25.2,90.0,627.078
7814,2022-01-28,1400,27.4,81.0,1696.207
7815,2022-01-28,1500,27.9,80.0,1396.257
7816,2022-01-28,1600,28.7,74.0,1878.172
7817,2022-01-28,1700,30.9,71.0,2499.618
7818,2022-01-28,1800,27.9,81.0,791.386
7819,2022-01-28,1900,27.2,87.0,511.779
7820,2022-01-28,2000,24.7,96.0,192.549
7821,2022-01-28,2100,23.9,97.0,60.097
7822,2022-01-28,2200,23.6,96.0,10.945
7823,2022-01-28,2300,23.1,96.0,0.507
7824,2022-01-29,0000,23.0,96.0,0.068
7825,2022-01-29,0100,23.0,96.0,-0.318
7826,2022-01-29,0200,22.9,97.0,-0.143
7827,2022-01-29,0300,22.8,97.0,-0.716
7828,2022-01-29,0400,22.8,98.0,-0.64
7829,2022-01-29,0500,22.8,98.0,-0.317
7830,2022-01-29,0600,22.7,98.0,-0.652
7831,2022-01-29,0700,22.6,97.0,-1.026
7832,2022-01-29,0800,22.7,98.0,-0.981
7833,2022-01-29,0900,22.6,98.0,-0.873
7834,2022-01-29,1000,22.7,98.0,7.86
7835,2022-01-29,1100,22.8,98.0,95.367
7836,2022-01-29,1200,23.3,97.0,235.567
7837,2022-01-29,1300,23.8,97.0,319.384
7838,2022-01-29,1400,24.1,96.0,525.894
